x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,Digit
0.6430161,0.590119302,0.581691265,0.613573909,0.648578584,0.659756184,0.6691643,0.678076029,0.689081848,0.71971339,0.765809298,0.804558098,0.83795768,0.757768631,0.744898915,0.725294948,0.713321447,0.77533412,0.757227302,0.738809288,0.726290464,0.552128851,0.467505753,0.381431103,0.341470033,0.353623569,0.294391274,0.168531716,0.096189708,0.04245764,0.310146958,0.200530544,0.141676724,0.10682641,0.35042581,0.329402983,0.351843894,0.382130861,0.394858092,0.382782191,0.401402086,0.431327611,5.91E-07,0.003319968,0.000156938,-0.004521071,-0.009747663,-0.026635699,-0.035569105,-0.038164038,-0.039081618,-0.029324297,-0.028858334,-0.026581788,-0.024642805,-0.029199811,-0.019446028,-0.013660465,-0.009058679,-0.029887134,-0.020711269,-0.012575628,-0.004587163,2
0.63288486,0.58186233,0.574089527,0.602745652,0.630322516,0.655694246,0.661436796,0.669869423,0.680296838,0.717325091,0.763249695,0.799568295,0.830893338,0.754828632,0.742057681,0.720867932,0.708058596,0.771370411,0.753950477,0.734128058,0.721152484,0.55675739,0.468123734,0.382038116,0.341757536,0.347622633,0.291674107,0.164314911,0.093189389,0.039418668,0.309545606,0.194574758,0.132759869,0.097128481,0.353234142,0.326492757,0.348761499,0.381184489,0.40024507,0.384499729,0.406464994,0.439297557,6.20E-07,0.007178929,0.002921451,-0.003940455,-0.011876334,-0.025978725,-0.035769228,-0.039716665,-0.041932855,-0.031338602,-0.032641437,-0.031906813,-0.031294178,-0.03314741,-0.022630382,-0.01491107,-0.009731597,-0.035537604,-0.024603073,-0.013688031,-0.004100666,2
0.6357916,0.581552386,0.57190758,0.608131647,0.64421314,0.655907512,0.662116826,0.670376062,0.679388225,0.716844738,0.764609933,0.799500823,0.829392791,0.753487945,0.738983274,0.716955364,0.705040038,0.770193934,0.754504263,0.733973265,0.720898509,0.561489105,0.470882624,0.383313417,0.343208581,0.351616263,0.295295715,0.164415121,0.092383549,0.037664473,0.312723666,0.197219074,0.13544488,0.099590123,0.353292584,0.322989076,0.342851788,0.372892797,0.397433341,0.376022965,0.396511018,0.428015411,6.03E-07,-0.000184279,-0.005625581,-0.011952554,-0.018272141,-0.028951967,-0.038889647,-0.0421554,-0.043460533,-0.02990799,-0.034139037,-0.034300491,-0.033375047,-0.028062796,-0.021971721,-0.016244004,-0.010615144,-0.027121775,-0.018604683,-0.008794655,0.000777523,2
0.642583132,0.588717461,0.577343225,0.603927851,0.6336658,0.660322249,0.666913569,0.675393641,0.685722589,0.721434355,0.770243287,0.807210147,0.838837385,0.758953989,0.748631001,0.727653921,0.714851201,0.776527107,0.758975267,0.738942921,0.7247082,0.563180685,0.4767313,0.394701481,0.351350278,0.360671252,0.304109961,0.173032776,0.099312708,0.043352515,0.320346773,0.201848105,0.141306713,0.107587695,0.362153709,0.336385131,0.358712077,0.389973938,0.408105105,0.395104319,0.418246716,0.45055759,5.96E-07,0.008230919,0.002358447,-0.006655854,-0.016617512,-0.027927861,-0.039888475,-0.044742413,-0.047312412,-0.03306593,-0.034897801,-0.032768898,-0.031443834,-0.034476843,-0.021342751,-0.01068214,-0.00407897,-0.036707636,-0.022034403,-0.00911203,0.001362542,2
0.658401906,0.60694629,0.600930512,0.635807157,0.669235229,0.681770802,0.689169526,0.698357344,0.708740532,0.741713941,0.789397597,0.825030088,0.855573595,0.77770412,0.762472212,0.741323113,0.72947669,0.795112312,0.775991559,0.755870521,0.743458509,0.580017328,0.489534467,0.400567651,0.360709161,0.371895492,0.309763461,0.183013394,0.110664606,0.056008577,0.330426544,0.223019958,0.158456728,0.118590251,0.373434246,0.344129622,0.363343686,0.394256622,0.417832941,0.403417349,0.423449278,0.453139126,6.03E-07,0.003670643,-0.00102125,-0.008687503,-0.016937796,-0.021122713,-0.02959148,-0.034357287,-0.037519671,-0.024785625,-0.02252223,-0.023049863,-0.024714371,-0.025900749,-0.013049666,-0.008392528,-0.006269814,-0.028323986,-0.016169153,-0.007871409,-0.001005769,2
0.66102016,0.608637631,0.600579083,0.632955074,0.666461051,0.686369538,0.69502306,0.703628302,0.71410805,0.746656656,0.791551948,0.826450586,0.857146263,0.783153355,0.769866705,0.747416139,0.73556596,0.798672676,0.78071636,0.759112716,0.746406436,0.57257694,0.483831346,0.397774786,0.358010769,0.369848132,0.31171906,0.182901472,0.113321081,0.059882879,0.330151856,0.215856954,0.158775553,0.126517624,0.373728424,0.34768787,0.368743598,0.397499979,0.418649971,0.403203338,0.423421174,0.453897446,5.48E-07,0.011802125,0.014956803,0.016027916,0.016948223,-0.014176022,-0.015057339,-0.011510734,-0.008850178,-0.015914503,-0.012415091,-0.006854746,-0.002751423,-0.013805756,0.001470243,0.010365569,0.016475195,-0.011653112,0.004359911,0.014602478,0.022859447,2
0.673752666,0.620854259,0.607840836,0.625194609,0.640603423,0.702139497,0.709774315,0.718571126,0.728636146,0.758572698,0.809420526,0.844594061,0.873712361,0.792563438,0.778639436,0.756605983,0.744531453,0.809452176,0.792794526,0.771169722,0.758405745,0.592798293,0.499453962,0.41149497,0.370197386,0.375357896,0.322478294,0.201618001,0.132966518,0.079927295,0.345124036,0.242284864,0.18358551,0.148287848,0.388511956,0.354272544,0.376207799,0.40782249,0.431608588,0.407903612,0.42924279,0.460037827,5.92E-07,0.001510327,-0.005267801,-0.015039063,-0.025413927,-0.018574731,-0.028518489,-0.034898188,-0.038483698,-0.021779124,-0.021863608,-0.023256356,-0.024497781,-0.023101671,-0.015226545,-0.012514169,-0.009519498,-0.025453545,-0.015717354,-0.007014457,0.001169668,2
0.672922313,0.619435608,0.609048665,0.637254953,0.664161444,0.701717019,0.708711207,0.71634227,0.725435913,0.759278059,0.804157019,0.838428974,0.868424177,0.793925643,0.775825262,0.75470823,0.743775725,0.810198724,0.790780365,0.771416783,0.759773433,0.600664258,0.512133479,0.424483955,0.384199351,0.389982909,0.334402084,0.209648952,0.140870005,0.086124569,0.357167751,0.251845717,0.194734916,0.158779785,0.402490228,0.375579059,0.397449851,0.429490864,0.44735229,0.430292904,0.45200929,0.483935267,5.48E-07,0.001636179,-0.002398998,-0.007989692,-0.014185503,-0.020707777,-0.02604901,-0.029121669,-0.031150609,-0.022074258,-0.016394518,-0.014121687,-0.014330201,-0.021263989,-0.008059707,-0.004508516,-0.003042173,-0.021511652,-0.009790383,-0.002220699,0.003892616,2
0.67278111,0.618860602,0.603825033,0.631425142,0.662738442,0.700589418,0.706724882,0.714890063,0.724322259,0.755113721,0.803606391,0.838456869,0.867516637,0.788930476,0.771762311,0.749948502,0.735776484,0.806506157,0.785739422,0.765517056,0.752667427,0.653842926,0.564023852,0.471345216,0.440618098,0.452935338,0.386335224,0.262602538,0.192609906,0.138910934,0.407954574,0.307993889,0.251845479,0.215995282,0.446258664,0.418366492,0.440416783,0.475563467,0.485438526,0.474970073,0.498649299,0.531822383,5.62E-07,-0.011808426,-0.022686696,-0.033166777,-0.043515723,-0.031665735,-0.045248784,-0.052675046,-0.055631507,-0.02814121,-0.031576049,-0.032034963,-0.030706353,-0.024022859,-0.024226265,-0.026779471,-0.024321647,-0.021522086,-0.020211063,-0.016727509,-0.009732818,2
0.680482566,0.62688601,0.605350673,0.599573076,0.593211889,0.708861589,0.709835291,0.717100799,0.727268457,0.764260113,0.806519866,0.840037823,0.868964434,0.795449317,0.773845196,0.750448585,0.736740649,0.807769835,0.783887684,0.762043357,0.748824,0.707183719,0.615391135,0.528096557,0.502914786,0.508149624,0.443812162,0.318503708,0.248942137,0.195625558,0.468400031,0.361578912,0.300722152,0.261771381,0.508785605,0.467561156,0.486809373,0.520816088,0.547891021,0.525324643,0.545934081,0.577047408,6.48E-07,-0.013674109,-0.027372725,-0.040535729,-0.054459494,-0.03755036,-0.05002166,-0.056012359,-0.057771154,-0.034544196,-0.038068101,-0.039503627,-0.038994793,-0.030409461,-0.031766329,-0.035310835,-0.033500675,-0.027412357,-0.026573058,-0.021103807,-0.012975962,2
0.682270706,0.625049949,0.605546892,0.619725704,0.642578661,0.704427421,0.713336051,0.721938908,0.733630836,0.758365989,0.805954516,0.842019558,0.872481465,0.790146053,0.773481965,0.747508764,0.733253658,0.808006167,0.789849401,0.765389383,0.752538085,0.716967285,0.624113321,0.529999316,0.494287312,0.491396397,0.451375991,0.323535025,0.253819764,0.199974924,0.478710264,0.376117975,0.319778562,0.285619497,0.518960476,0.465720445,0.486959517,0.518857241,0.556655645,0.516471446,0.534309804,0.562705994,7.14E-07,-0.020677712,-0.033727437,-0.04456567,-0.055095933,-0.03858364,-0.04806887,-0.051981799,-0.053537436,-0.032001164,-0.036412194,-0.038828697,-0.039139211,-0.025188832,-0.029918376,-0.033500325,-0.031676512,-0.019902611,-0.023237886,-0.020030726,-0.013674621,2
0.674041569,0.62154752,0.594233572,0.575342417,0.550976753,0.707787812,0.712709606,0.721164107,0.730458856,0.762277246,0.80349654,0.837675929,0.86587584,0.793407738,0.771711469,0.744707823,0.73008126,0.807037652,0.783915758,0.759839952,0.747894168,0.767905354,0.679757833,0.574541211,0.509807169,0.482669473,0.503557682,0.370803416,0.300661772,0.246527374,0.52689594,0.420285463,0.362953246,0.326301932,0.566995263,0.508995712,0.523430407,0.554883182,0.603948295,0.562916279,0.578481674,0.608490646,5.87E-07,-0.013493834,-0.022268441,-0.02750379,-0.032600194,-0.035102129,-0.038285241,-0.038010027,-0.036426257,-0.024238631,-0.019002873,-0.01311366,-0.00877537,-0.01151405,-0.002634371,-0.000818595,0.002189433,0.000451435,0.00721707,0.013292295,0.020236686,2
0.670811415,0.615507722,0.589414775,0.581757903,0.574269772,0.704348266,0.712489367,0.720015168,0.728643537,0.75965178,0.804457724,0.836474895,0.864169776,0.789711118,0.768252611,0.742389739,0.730129659,0.804417729,0.782162547,0.75896126,0.748745978,0.775131047,0.681796908,0.584655643,0.531899929,0.519415081,0.506970227,0.379455507,0.31260702,0.259177983,0.534580946,0.430317283,0.374407053,0.340864927,0.579793811,0.524969161,0.542003989,0.57429111,0.619867861,0.581958652,0.60107094,0.632442772,5.96E-07,-0.001887929,-0.005420621,-0.008896749,-0.013057281,-0.018446287,-0.015028181,-0.012209025,-0.010491527,-0.014680855,-0.003697572,-9.23E-05,0.000709634,-0.008301842,0.006849924,0.007643493,0.007489869,-0.002234112,0.010003401,0.016206805,0.021498648,2
0.654294968,0.602461398,0.576423228,0.553304017,0.525001645,0.697259367,0.70207274,0.710438013,0.720929623,0.750782967,0.795107067,0.830607653,0.860216379,0.779028594,0.756445765,0.72716552,0.713036716,0.79156518,0.768365324,0.742667675,0.73159045,0.823638558,0.730090857,0.62707305,0.550447881,0.501139224,0.555239618,0.420101106,0.351914883,0.298547983,0.582212508,0.470934719,0.410301149,0.37520653,0.626057446,0.564426661,0.585424364,0.622115612,0.664583147,0.623991907,0.643784344,0.676692128,7.60E-07,-0.029043853,-0.049248293,-0.064564288,-0.078329802,-0.040907118,-0.045397326,-0.045141976,-0.042833235,-0.024963329,-0.024877448,-0.02264546,-0.01903047,-0.008577937,-0.006658772,-0.008786585,-0.006005214,0.006173943,0.011085852,0.0166784,0.024180816,2
0.652066648,0.600406647,0.577067673,0.576905727,0.57926929,0.690218151,0.69708544,0.706112146,0.717016935,0.742097795,0.78473556,0.818451285,0.847763836,0.771424115,0.745226145,0.7183097,0.704937458,0.785846233,0.760932565,0.737147927,0.725445986,0.856384873,0.759743929,0.656792164,0.59457767,0.56519413,0.597622097,0.457448274,0.386733711,0.33143115,0.62297827,0.503905356,0.442028701,0.404450357,0.661428213,0.605237722,0.627845824,0.665479004,0.697867334,0.655049086,0.673789024,0.706289768,6.18E-07,-0.022301802,-0.039127603,-0.05288633,-0.065081604,-0.046148002,-0.057908595,-0.061341796,-0.061491802,-0.037390441,-0.04681788,-0.05023003,-0.049724732,-0.027189981,-0.035202146,-0.037951618,-0.03353541,-0.018001992,-0.020324728,-0.014056876,-0.004392034,2
0.648332298,0.590651333,0.583094954,0.62361002,0.665066004,0.687631905,0.696450472,0.70697391,0.718866467,0.742752433,0.789303958,0.825051785,0.855065346,0.772897601,0.746937096,0.71848911,0.704762697,0.787544906,0.764672816,0.739203095,0.727022111,0.889033079,0.784308195,0.679054379,0.628273487,0.6164186,0.629239023,0.49354139,0.423082918,0.368336558,0.655535996,0.539567471,0.475341082,0.436060399,0.695224643,0.647472143,0.669233203,0.705482423,0.731195807,0.694649458,0.711893916,0.743034124,6.28E-07,-0.025034299,-0.03660119,-0.044260859,-0.049488012,-0.036577675,-0.045246776,-0.048208166,-0.048956066,-0.026860105,-0.032728814,-0.03626661,-0.036380563,-0.017357677,-0.026231313,-0.031240951,-0.028180931,-0.009542247,-0.015966756,-0.013782499,-0.007029982,2
0.635045171,0.578697324,0.567195475,0.600554705,0.631967008,0.677433968,0.688957393,0.7009148,0.713080287,0.734137595,0.781970143,0.818834424,0.849181116,0.765198648,0.741933644,0.711865246,0.693978369,0.778863132,0.75544548,0.728565753,0.713736296,0.927316844,0.819288373,0.709504068,0.649487615,0.634049833,0.664266586,0.529571712,0.458043277,0.40114975,0.691252589,0.575834036,0.511730552,0.471211851,0.730632663,0.669707775,0.687872112,0.725369632,0.767604947,0.721220195,0.737743735,0.771353483,5.92E-07,-0.021136986,-0.031343963,-0.036845174,-0.040398296,-0.037834562,-0.045392636,-0.049915303,-0.052132241,-0.026677443,-0.028773678,-0.029301358,-0.028507514,-0.014732586,-0.016784312,-0.018171852,-0.014620042,-0.004222065,-0.007036238,-0.003442056,0.003693628,2
0.630576193,0.574533463,0.562403083,0.595757782,0.634339929,0.669775844,0.684897363,0.695927441,0.707949281,0.726216435,0.775575876,0.811148643,0.839924574,0.759155571,0.735898137,0.704617143,0.685942411,0.776255608,0.749890685,0.719643652,0.704008579,0.940626562,0.832693577,0.716837704,0.656789303,0.646403551,0.682343304,0.541353583,0.468489587,0.410624802,0.708361149,0.582608104,0.51837188,0.478690207,0.744615912,0.667526007,0.684651792,0.720386147,0.777453423,0.723257244,0.741420329,0.776089489,6.37E-07,-0.021832764,-0.033189528,-0.03970889,-0.044533093,-0.042386048,-0.050630495,-0.052377634,-0.052292675,-0.031907339,-0.038900696,-0.03890973,-0.035716757,-0.020321293,-0.028024768,-0.028813861,-0.022790838,-0.009747458,-0.014844402,-0.01055654,-0.002091134,2
0.616377294,0.563386917,0.543973804,0.565086007,0.594062328,0.655147016,0.668725431,0.681093454,0.693392694,0.710338891,0.76203984,0.799411654,0.828956783,0.744412303,0.726473689,0.698034585,0.680338085,0.763301313,0.743172109,0.717861414,0.702661991,0.959311724,0.859708488,0.749595881,0.674657524,0.644200921,0.70080775,0.561412215,0.489350498,0.432545632,0.725557446,0.601408184,0.534217596,0.494144708,0.764140546,0.698416948,0.717227936,0.753710508,0.802125573,0.751402557,0.765895963,0.796383381,6.17E-07,-0.025432272,-0.042786635,-0.055257604,-0.065135233,-0.050321784,-0.063426636,-0.06821762,-0.069423258,-0.040030237,-0.050105181,-0.052342568,-0.051016208,-0.028525103,-0.035643686,-0.03401804,-0.026913252,-0.018590204,-0.019755276,-0.011432906,-0.000671584,2
0.604463458,0.552789688,0.540730298,0.567136943,0.591392517,0.645986736,0.659588158,0.673581541,0.685670376,0.705657542,0.758524239,0.796664894,0.825882375,0.740740299,0.717629731,0.686882257,0.667682409,0.756780386,0.731831551,0.703728437,0.687213719,0.973162532,0.870110631,0.759569287,0.681486607,0.647558212,0.715015054,0.572366178,0.499717206,0.441152155,0.739558876,0.61621654,0.553475022,0.512649,0.777103245,0.703148425,0.717240453,0.749633491,0.813690901,0.761911094,0.77452302,0.80396533,5.98E-07,-0.014139611,-0.024162069,-0.0303318,-0.034713566,-0.041764598,-0.052297704,-0.056829534,-0.058703322,-0.032885768,-0.038870893,-0.038477153,-0.036129743,-0.021600561,-0.020066271,-0.013746578,-0.005810632,-0.011319577,-0.006632579,0.003598483,0.014574316,2
0.623781145,0.573409319,0.561918795,0.593551159,0.634287,0.672833145,0.68738097,0.699501991,0.713426828,0.729521215,0.783543587,0.821655333,0.852456808,0.760701716,0.732677519,0.698148549,0.676266015,0.775256932,0.750069261,0.717417002,0.696632862,0.985291481,0.877639115,0.764170766,0.706820011,0.702226937,0.73001653,0.589152634,0.515907884,0.457262546,0.757410645,0.632583082,0.567287266,0.526607752,0.797551811,0.739931762,0.759338617,0.795075715,0.83536005,0.80152601,0.819686353,0.852021158,6.86E-07,-0.021229785,-0.033853114,-0.044018924,-0.052703876,-0.039080337,-0.051881477,-0.057048514,-0.059217595,-0.032906234,-0.040550582,-0.043723799,-0.043059789,-0.026503958,-0.035189219,-0.03865467,-0.034286588,-0.021688459,-0.025854835,-0.022236083,-0.014604405,2
0.663019121,0.610086083,0.596262217,0.626205862,0.66610533,0.71934098,0.73628509,0.749477983,0.763028562,0.774003625,0.823781073,0.859105468,0.887664258,0.801550508,0.770102978,0.735056162,0.715830445,0.81202215,0.785924792,0.754175901,0.735643983,1.010613561,0.904148579,0.789683223,0.736979902,0.751171887,0.762515664,0.619159341,0.545567393,0.485969156,0.795684874,0.671908081,0.606465042,0.565454841,0.835349202,0.771679461,0.794527829,0.832004368,0.868439794,0.821345627,0.839126468,0.872022569,6.34E-07,-0.026036501,-0.038706046,-0.047487877,-0.054082166,-0.040162314,-0.04762302,-0.049241673,-0.049620092,-0.030198349,-0.03495061,-0.036776565,-0.03562231,-0.020139594,-0.028271347,-0.032235749,-0.027504899,-0.011725294,-0.016417552,-0.013283768,-0.005701921,2
0.679551959,0.636291027,0.627309382,0.657220125,0.697181284,0.746711791,0.765698493,0.77987051,0.794613063,0.798532724,0.848821104,0.882608712,0.909508109,0.824824393,0.790195763,0.753505051,0.73247087,0.834537387,0.804703236,0.770991027,0.7499277,1.00272274,0.908386946,0.80342114,0.761245131,0.792300403,0.776644289,0.637068093,0.564457297,0.508693516,0.808397949,0.683298707,0.619224787,0.578952491,0.848319173,0.800664783,0.828457117,0.865258217,0.88386637,0.850468576,0.870653749,0.901037633,6.44E-07,-0.027641058,-0.043120466,-0.055489432,-0.066052772,-0.048144504,-0.06387151,-0.068743668,-0.070529446,-0.040363312,-0.054983452,-0.06075114,-0.060378339,-0.032535404,-0.046624191,-0.048989911,-0.041560646,-0.026802057,-0.03309771,-0.02865945,-0.019483335,2
0.704424798,0.66098547,0.652649045,0.682553589,0.722704053,0.772674501,0.797773063,0.813658714,0.830971897,0.823244333,0.875953197,0.913208604,0.944816351,0.848977804,0.825305223,0.790997267,0.770319283,0.859781742,0.839574754,0.808202267,0.788402677,1.015543699,0.918846548,0.817868412,0.777952433,0.806144774,0.806213439,0.666648269,0.593572736,0.537204742,0.84001708,0.71317637,0.651176155,0.612423718,0.878378451,0.822199106,0.847979724,0.883136153,0.910900533,0.868616164,0.887926698,0.917639256,6.34E-07,-0.037774183,-0.05835421,-0.073102325,-0.085705839,-0.059951872,-0.076417305,-0.081386991,-0.082732484,-0.04650338,-0.060751241,-0.064102568,-0.061987355,-0.033528648,-0.050194386,-0.05289457,-0.045003619,-0.022960395,-0.031647142,-0.026696054,-0.016520387,2
0.346598327,0.399057001,0.44170177,0.471884519,0.49587363,0.450317293,0.479550779,0.49450624,0.503375947,0.426193386,0.450332493,0.46189782,0.470927477,0.397403538,0.407109231,0.407332271,0.407777846,0.366997123,0.370689362,0.37108624,0.370436162,0.969548225,0.982466221,0.988977015,0.989430368,0.99241519,0.929543674,0.931124568,0.945912659,0.959609747,0.919723511,0.928037226,0.952322602,0.972070098,0.919624507,0.941398084,0.974615812,1.001176119,0.9257797,0.947644532,0.976015747,0.999220729,1.88E-07,0.002853551,-0.002395857,-0.010860104,-0.020287711,-0.013832391,-0.032783002,-0.046997149,-0.05650904,-0.026855173,-0.045833848,-0.057705343,-0.066280089,-0.03982731,-0.061851244,-0.068531655,-0.071230419,-0.052032158,-0.069207087,-0.072035104,-0.072614267,2
0.734226704,0.693234861,0.684887767,0.703078747,0.731363237,0.802011549,0.82954365,0.849042892,0.867071986,0.85424298,0.90460372,0.942385852,0.972581148,0.880234838,0.846051455,0.810671329,0.788410604,0.888780534,0.859914064,0.828144968,0.807394803,1.025507092,0.928876162,0.837365389,0.796535254,0.820046365,0.822351575,0.687474489,0.614084899,0.558343172,0.856991649,0.737174034,0.676935315,0.639858723,0.892351031,0.823167562,0.844527125,0.879666448,0.918481946,0.867775202,0.884683788,0.914571643,6.22E-07,-0.033191364,-0.053254899,-0.066922277,-0.07843899,-0.061663199,-0.078503437,-0.085802622,-0.088959873,-0.04635907,-0.058593255,-0.060279828,-0.057714336,-0.030521093,-0.038448103,-0.037525009,-0.029382596,-0.017063884,-0.020725088,-0.015956599,-0.006733601,2
0.742728174,0.707689166,0.699566901,0.717202187,0.743019462,0.815472603,0.844679177,0.862151206,0.877882957,0.863719463,0.917945504,0.951972127,0.9799999,0.885481238,0.865127623,0.834194064,0.814753354,0.890934587,0.873623967,0.844652414,0.825203896,1.006178617,0.915089011,0.823718131,0.79175508,0.817984521,0.803068638,0.684304714,0.617805362,0.564064384,0.841667593,0.73851943,0.688836575,0.655726194,0.883292377,0.838700473,0.858238876,0.886779487,0.917217731,0.88559407,0.900864482,0.925728321,5.75E-07,-0.029081963,-0.044087563,-0.05459496,-0.063623682,-0.044221263,-0.058078934,-0.063973181,-0.066499218,-0.032818791,-0.042284425,-0.043175865,-0.040407479,-0.022340829,-0.033526622,-0.035568174,-0.029108774,-0.013878431,-0.020566424,-0.01744774,-0.009819946,2
0.739311755,0.701519608,0.699090242,0.720834494,0.73987633,0.815248311,0.844035089,0.862929404,0.878501415,0.862384379,0.885130942,0.888592482,0.893977284,0.884656012,0.86371088,0.839143097,0.823127866,0.891821504,0.877141118,0.851972163,0.836395562,1.015809178,0.914009511,0.823487759,0.79089725,0.816125214,0.815165997,0.686206937,0.616488457,0.560940146,0.853788376,0.741925955,0.706856787,0.686808467,0.88953948,0.810238183,0.821039379,0.849897265,0.914872229,0.856358826,0.865160525,0.887042105,2.09E-07,-0.029934656,-0.04821701,-0.059503872,-0.069770418,-0.05585362,-0.068756044,-0.07588689,-0.081453085,-0.040119935,-0.044787109,-0.039797947,-0.037169255,-0.024340397,-0.027668463,-0.023265414,-0.018588306,-0.010595404,-0.014549218,-0.011013925,-0.005961349,2
0.733497024,0.68925786,0.681571007,0.702953219,0.726899385,0.798231602,0.828207552,0.846725285,0.865072012,0.847418368,0.899688661,0.937943697,0.971623003,0.87078476,0.852729797,0.821391642,0.800312281,0.879517615,0.860486567,0.834545672,0.81780827,1.008373737,0.916637778,0.827167511,0.79513222,0.817468464,0.808085024,0.681007922,0.610127687,0.555778325,0.845500171,0.738025963,0.681142688,0.646513104,0.88151741,0.823248625,0.844365835,0.879705966,0.910022199,0.86494869,0.882606864,0.912444293,6.67E-07,-0.034417532,-0.055514738,-0.070250407,-0.083232969,-0.060031455,-0.076873295,-0.085458986,-0.090531662,-0.046412941,-0.060668144,-0.06500008,-0.065193839,-0.032658659,-0.044187926,-0.04276105,-0.034653805,-0.021536898,-0.029039333,-0.02406292,-0.014600073,2
0.706962764,0.651648402,0.639371872,0.672744453,0.709744692,0.760284781,0.785158217,0.801725864,0.818289042,0.811608791,0.863890529,0.899676979,0.930627704,0.837623477,0.819047689,0.788495183,0.769934893,0.849960327,0.828490078,0.804215789,0.788986206,0.998330832,0.901829362,0.800863206,0.75633359,0.785093069,0.77910161,0.645930171,0.574601531,0.523253202,0.811811328,0.695394576,0.631759286,0.596758604,0.847069621,0.7850191,0.803037107,0.838216126,0.878938794,0.832058132,0.849362373,0.879777312,6.30E-07,-0.032557108,-0.050722167,-0.064021476,-0.074455224,-0.045891579,-0.060578369,-0.066092089,-0.068455905,-0.034573283,-0.048599754,-0.054845303,-0.055737644,-0.02397375,-0.03615341,-0.039228793,-0.033720385,-0.016093036,-0.022928627,-0.02138049,-0.01420149,2
0.661701381,0.611579776,0.595723271,0.623748958,0.661745727,0.709614873,0.730780423,0.742574155,0.755129695,0.759770811,0.817408979,0.854395807,0.885499001,0.787671924,0.780006886,0.748683214,0.728154778,0.803016901,0.796934605,0.768048584,0.748493433,0.971755743,0.881560326,0.783651054,0.737371206,0.740159154,0.735517085,0.608754635,0.538927019,0.482923895,0.767920673,0.663005352,0.602193475,0.562941968,0.811647534,0.774156749,0.7979877,0.831616998,0.855506063,0.824364007,0.840832055,0.868466139,6.70E-07,-0.030824611,-0.048634976,-0.064305097,-0.077913567,-0.039103393,-0.056924909,-0.064387582,-0.067208208,-0.034763169,-0.051869456,-0.060298357,-0.061920516,-0.03234702,-0.055096537,-0.061469134,-0.055818543,-0.032225143,-0.045705929,-0.042548664,-0.033550683,2
0.625031114,0.571733952,0.559286177,0.596467376,0.642522931,0.667351544,0.684557259,0.69756943,0.711886942,0.722572207,0.773446798,0.81035459,0.84146297,0.755127251,0.735927343,0.703386188,0.68241626,0.773679733,0.75344032,0.724737704,0.707184911,0.961674929,0.861515045,0.750242412,0.698263288,0.711331129,0.722549558,0.588584304,0.514685214,0.458140582,0.749645114,0.63015008,0.564065933,0.524876177,0.787265956,0.72808677,0.750344217,0.788535058,0.82613194,0.782085836,0.802963257,0.83788383,6.99E-07,-0.027554024,-0.045656934,-0.05970712,-0.07208021,-0.051232044,-0.068013065,-0.075358346,-0.079173364,-0.044262853,-0.057729784,-0.063055649,-0.06405016,-0.0369616,-0.051408034,-0.053069789,-0.047011323,-0.031598102,-0.041125152,-0.036499891,-0.027280228,2
0.577253401,0.520563424,0.515750289,0.543084145,0.564611554,0.622956336,0.636419594,0.645035386,0.653977394,0.677939713,0.72671783,0.76023066,0.788064897,0.710820615,0.698367298,0.670636117,0.652405798,0.729733169,0.713609755,0.687995911,0.6722278,0.957174242,0.852011442,0.744343996,0.67764914,0.647182643,0.695689082,0.561868608,0.487507582,0.432253063,0.72372216,0.607017815,0.537767172,0.497977376,0.764377475,0.714157283,0.731936634,0.765253961,0.804902732,0.76861912,0.786288679,0.816677451,5.91E-07,-0.01999354,-0.029354006,-0.036008324,-0.040803295,-0.032164134,-0.042532943,-0.046133686,-0.046287775,-0.026253454,-0.034203328,-0.039160494,-0.039674934,-0.020125287,-0.027091643,-0.029541757,-0.025521971,-0.015640035,-0.017115116,-0.011144117,-0.001877596,2
0.561237454,0.500427246,0.490019232,0.512289405,0.530552864,0.612556756,0.62206769,0.629624784,0.637552857,0.668517232,0.714637458,0.747680187,0.775755644,0.700361371,0.677671909,0.649481535,0.632861197,0.717396557,0.691332638,0.664725006,0.650236845,0.958285689,0.84780699,0.730484903,0.653819263,0.61362642,0.686448038,0.55359453,0.483102709,0.426919848,0.713670194,0.593843997,0.526253104,0.486247659,0.753123641,0.688776791,0.703311801,0.736490726,0.790522635,0.749693811,0.768166959,0.800144136,5.84E-07,-0.01293877,-0.018690245,-0.022321124,-0.024009468,-0.022223074,-0.024569884,-0.024640299,-0.023875559,-0.015390425,-0.018125148,-0.021468593,-0.021667121,-0.006874403,-0.004720577,-0.00347566,0.00091447,0.000444089,0.006903422,0.016109953,0.026302014,2
